,guest_size,total_interactions,message_length,channel,user_stage,total_reviews,lead_time,days_of_stay,reply_t,accept_t,replied,accepted,booked
25001,4.0,5,205.0,contact_me,new,49.0,27,4,442.0,,1,0,0
25002,5.0,4,154.0,instant_book,new,7.0,11,2,,0.0,1,1,1
25003,8.0,2,180.0,contact_me,new,0.0,26,4,993.7166666666667,,1,0,0
25004,3.0,3,189.0,contact_me,past_booker,1.0,208,2,477.35,0.65,1,1,0
25005,1.0,23,55.0,instant_book,past_booker,0.0,95,6,,0.0,1,1,1
25006,1.0,4,111.0,contact_me,new,4.0,113,6,169.58333333333334,0.13333333333333333,1,1,0
25007,3.0,10,107.0,contact_me,new,4.0,187,16,,0.0,1,1,0
25008,4.0,3,159.0,contact_me,past_booker,2.0,203,9,369.61666666666673,,1,0,0
25009,2.0,7,229.0,instant_book,past_booker,3.0,32,10,,0.0,1,1,1
25010,2.0,6,633.0,instant_book,past_booker,117.0,13,2,,0.0,1,1,1
25011,1.0,9,317.0,contact_me,new,2.0,192,15,6.783333333333332,3024.983333333333,1,1,0
25012,1.0,8,727.0,contact_me,past_booker,2.0,0,30,47.13333333333333,1311.7,1,1,0
25013,2.0,4,352.0,contact_me,new,42.0,121,22,1.9833333333333336,0.5833333333333334,1,1,0
25014,2.0,2,176.0,contact_me,new,0.0,100,10,671.75,,1,0,0
25015,4.0,10,161.0,contact_me,past_booker,9.0,47,8,2.066666666666667,0.11666666666666667,1,1,1
25016,2.0,21,228.0,instant_book,new,182.0,163,3,,0.0,1,1,1
25017,1.0,20,0.0,book_it,past_booker,2.0,126,2,125.13333333333335,1338.4166666666667,1,1,1
25018,2.0,2,106.0,contact_me,new,2.0,88,5,308.4,,1,0,0
25019,2.0,2,331.0,contact_me,new,87.0,330,6,783.3,,1,0,0
25020,6.0,20,206.0,book_it,new,11.0,185,7,21.433333333333334,12.166666666666664,1,1,1
25021,4.0,7,522.0,book_it,past_booker,0.0,78,3,551.0,,1,0,0
25022,2.0,8,91.0,instant_book,past_booker,0.0,118,3,,0.0,1,1,1
25023,2.0,5,299.0,contact_me,new,7.0,3,2,2.283333333333333,,1,0,0
25024,4.0,5,119.0,contact_me,new,0.0,0,8,15.51666666666667,14.416666666666664,1,1,0
25025,3.0,9,420.0,instant_book,past_booker,18.0,50,4,,0.0,1,1,1
25026,1.0,21,402.0,book_it,new,9.0,209,19,179.41666666666663,0.16666666666666666,1,1,1
25027,4.0,4,108.0,contact_me,new,2.0,12,5,379.28333333333336,,1,0,0
25028,5.0,3,140.0,contact_me,past_booker,0.0,70,7,808.2,,1,0,0
25029,2.0,4,98.0,book_it,past_booker,13.0,2,1,0.0,1.05,1,1,1
25030,2.0,4,311.0,contact_me,past_booker,0.0,8,3,6.366666666666666,,1,0,0
25031,6.0,7,83.0,instant_book,past_booker,1.0,28,3,,0.0,1,1,1
25032,3.0,4,791.0,instant_book,new,24.0,122,3,,0.0,1,1,1
25033,5.0,5,0.0,instant_book,past_booker,18.0,38,3,,0.0,1,1,1
25034,2.0,7,172.0,instant_book,new,6.0,27,4,,0.0,1,1,1
25035,3.0,6,364.0,contact_me,past_booker,12.0,133,6,4.266666666666667,,1,0,0
25036,2.0,2,184.0,book_it,new,0.0,22,4,4614.566666666667,,1,0,0
25037,2.0,8,0.0,book_it,new,10.0,208,4,57.86666666666667,,1,0,0
25038,4.0,4,0.0,instant_book,new,13.0,253,5,,0.0,1,1,1
25039,5.0,9,116.0,book_it,past_booker,142.0,0,1,,0.0,1,1,1
25040,3.0,2,382.0,contact_me,new,0.0,71,5,62.73333333333334,,1,0,0
25041,1.0,22,282.0,instant_book,past_booker,93.0,2,2,,0.0,1,1,1
25042,1.0,2,378.0,contact_me,past_booker,1.0,11,4,311.3,,1,0,0
25043,3.0,3,122.0,book_it,new,0.0,84,11,362.1833333333333,,1,0,0
25044,1.0,10,364.0,book_it,past_booker,2.0,190,6,1531.0166666666669,,1,0,0
25045,2.0,5,221.0,book_it,new,14.0,3,8,13.133333333333333,0.16666666666666666,1,1,1
25046,2.0,3,49.0,contact_me,past_booker,0.0,33,2,50.11666666666667,1.2333333333333334,1,1,0
25047,1.0,56,97.0,instant_book,past_booker,74.0,2,1,,0.0,1,1,1
25048,6.0,2,0.0,book_it,new,4.0,4,3,,0.0,1,1,1
25049,4.0,57,198.0,contact_me,new,2.0,156,6,10.883333333333333,2224.933333333333,1,1,1
25050,4.0,13,123.0,instant_book,new,12.0,1,3,,0.0,1,1,1
25051,2.0,3,90.0,contact_me,past_booker,0.0,91,4,352.2333333333333,,1,0,0
25052,2.0,8,104.0,book_it,past_booker,10.0,7,6,448.58333333333326,0.016666666666666666,1,1,1
25053,4.0,16,192.0,book_it,new,7.0,162,8,87.71666666666668,115.7,1,1,1
25054,1.0,9,285.0,instant_book,new,0.0,48,4,,0.0,1,1,1
25055,2.0,9,159.0,book_it,new,29.0,219,6,10.65,,1,0,0
25056,2.0,2,177.0,instant_book,past_booker,2.0,162,6,0.016666666666666666,0.05,1,1,1
25057,2.0,13,99.0,book_it,new,0.0,5,3,770.1333333333333,,1,0,0
25058,5.0,3,201.0,contact_me,new,0.0,54,6,,0.0,1,1,0
25059,1.0,4,356.0,contact_me,past_booker,4.0,21,16,163.5,2121.883333333333,1,1,0
25060,2.0,5,207.0,contact_me,past_booker,1.0,67,9,567.7666666666668,,1,0,0
25061,2.0,4,132.0,contact_me,new,1.0,42,4,5.833333333333332,24.5,1,1,0
25062,1.0,6,0.0,instant_book,past_booker,14.0,17,3,,0.0,1,1,1
25063,2.0,3,171.0,contact_me,new,3.0,28,4,855.6166666666667,,1,0,0
25064,2.0,19,138.0,book_it,new,,31,2,,0.0,1,1,1
25065,2.0,3,328.0,contact_me,new,3.0,7,4,1487.716666666667,,1,0,0
25066,2.0,7,191.0,instant_book,new,0.0,60,7,,0.0,1,1,1
25067,2.0,5,77.0,instant_book,past_booker,0.0,35,6,,0.0,1,1,1
25068,1.0,10,179.0,instant_book,past_booker,18.0,0,3,,0.0,1,1,1
25069,2.0,9,0.0,instant_book,new,20.0,22,3,,0.0,1,1,1
25070,3.0,4,69.0,contact_me,new,10.0,21,6,429.6833333333333,,1,0,0
25071,1.0,3,37.0,book_it,new,0.0,98,15,1.25,,1,0,0
25072,4.0,6,0.0,book_it,new,45.0,13,4,,0.0,1,1,1
25073,2.0,2,305.0,contact_me,new,5.0,224,10,339.96666666666664,,1,0,0
25074,2.0,20,132.0,book_it,new,,24,4,17.033333333333335,1.5166666666666666,1,1,1
25075,2.0,11,364.0,instant_book,past_booker,92.0,30,5,,0.0,1,1,1
25076,3.0,14,0.0,instant_book,past_booker,4.0,20,3,,0.0,1,1,1
25077,1.0,5,359.0,contact_me,new,3.0,22,4,622.9666666666667,,1,0,0
25078,1.0,7,418.0,book_it,new,35.0,22,6,,0.0,1,1,1
25079,3.0,2,118.0,book_it,past_booker,13.0,15,2,277.43333333333334,,1,0,0
25080,2.0,9,241.0,instant_book,past_booker,21.0,85,5,,0.0,1,1,1
25081,4.0,2,91.0,book_it,past_booker,0.0,11,5,1073.1166666666668,,1,0,0
25082,1.0,4,0.0,book_it,new,94.0,78,2,106.55,,1,0,0
25083,8.0,13,0.0,instant_book,new,1.0,129,3,,0.0,1,1,1
25084,1.0,1,89.0,contact_me,past_booker,0.0,0,3,,,0,0,0
25085,4.0,4,288.0,book_it,new,0.0,174,12,1322.3166666666666,,1,0,0
25086,6.0,11,517.0,instant_book,past_booker,18.0,71,5,,0.0,1,1,1
25087,3.0,8,335.0,contact_me,new,0.0,64,15,,0.0,1,1,0
25088,4.0,6,240.0,book_it,past_booker,0.0,78,8,167.56666666666666,,1,0,0
25089,2.0,4,512.0,instant_book,past_booker,9.0,27,3,,0.0,1,1,1
25090,4.0,13,53.0,book_it,new,46.0,11,2,48.75,1396.8666666666666,1,1,1
25091,2.0,2,140.0,book_it,past_booker,1.0,4,3,48.63333333333333,,1,0,0
25092,10.0,2,218.0,contact_me,new,10.0,44,2,,0.0,1,1,0
25093,2.0,2,166.0,contact_me,new,29.0,102,6,344.95,,1,0,0
25094,4.0,1,444.0,contact_me,past_booker,3.0,121,6,,,0,0,0
25095,2.0,4,249.0,book_it,new,1.0,83,5,111.4,435.98333333333335,1,1,1
25096,4.0,1,0.0,book_it,new,3.0,28,4,,,0,0,0
25097,1.0,2,74.0,book_it,past_booker,0.0,50,4,742.9166666666665,,1,0,0
25098,1.0,4,157.0,contact_me,new,5.0,216,3,48.25,,1,0,0
25099,1.0,8,419.0,book_it,new,4.0,201,3,13.933333333333335,36.53333333333333,1,1,1
25100,4.0,3,138.0,contact_me,new,2.0,10,5,,0.0,1,1,0
25101,1.0,3,0.0,instant_book,past_booker,20.0,30,2,,0.0,1,1,1
25102,2.0,5,186.0,book_it,past_booker,32.0,24,7,110.13333333333334,,1,0,0
25103,4.0,5,237.0,contact_me,new,0.0,143,12,117.61666666666666,783.9166666666665,1,1,0
25104,3.0,3,838.0,book_it,past_booker,70.0,22,4,130.83333333333334,,1,0,0
25105,5.0,1,161.0,contact_me,past_booker,1.0,15,3,,,0,0,0
25106,4.0,2,77.0,contact_me,new,1.0,166,5,19250.983333333334,,1,0,0
25107,2.0,8,376.0,instant_book,past_booker,100.0,2,2,,0.0,1,1,1
25108,4.0,16,394.0,book_it,new,6.0,52,5,23.83333333333333,58.36666666666667,1,1,1
25109,4.0,2,5.0,book_it,past_booker,1.0,11,4,,0.0,1,1,1
25110,3.0,19,241.0,instant_book,past_booker,20.0,34,8,,0.0,1,1,1
25111,1.0,8,139.0,book_it,past_booker,4.0,104,18,,0.0,1,1,1
25112,1.0,10,92.0,book_it,past_booker,1.0,1,11,531.8666666666667,,1,0,0
25113,2.0,6,90.0,book_it,past_booker,42.0,178,3,738.8666666666667,0.35,1,1,1
25114,1.0,2,329.0,contact_me,past_booker,8.0,39,42,7321.35,,1,0,0
25115,4.0,3,96.0,contact_me,past_booker,1.0,61,2,1533.583333333333,,1,0,0
25116,5.0,14,120.0,contact_me,new,7.0,208,3,8.100000000000001,,1,0,0
25117,2.0,4,0.0,instant_book,new,3.0,1,2,,0.0,1,1,1
25118,1.0,19,134.0,instant_book,new,0.0,46,14,,0.0,1,1,1
25119,2.0,13,456.0,contact_me,new,0.0,52,10,7.283333333333332,1486.0,1,1,0
25120,4.0,34,0.0,book_it,new,30.0,65,6,19.83333333333333,1238.65,1,1,1
25121,2.0,5,206.0,book_it,new,42.0,40,2,172.26666666666668,,1,0,0
25122,4.0,3,249.0,contact_me,past_booker,15.0,48,6,5.183333333333334,0.016666666666666666,1,1,0
25123,6.0,6,50.0,book_it,new,0.0,141,2,2055.183333333333,,1,0,0
25124,2.0,5,86.0,instant_book,past_booker,0.0,131,3,,0.0,1,1,1
25125,3.0,11,133.0,instant_book,new,6.0,33,4,,0.0,1,1,1
25126,4.0,5,246.0,book_it,new,2.0,208,7,25.6,,1,0,0
25127,1.0,12,964.0,instant_book,new,46.0,146,6,,0.0,1,1,1
25128,4.0,2,626.0,book_it,past_booker,0.0,134,15,358.15,,1,0,0
25129,1.0,2,234.0,contact_me,new,0.0,2,2,370.08333333333326,,1,0,0
25130,1.0,4,299.0,book_it,new,12.0,1,4,845.0166666666668,,1,0,0
25131,7.0,6,46.0,contact_me,new,0.0,213,3,309.45,,1,0,0
25132,2.0,2,162.0,contact_me,new,1.0,2,5,1572.9333333333334,,1,0,0
25133,1.0,3,55.0,contact_me,new,96.0,16,2,1107.4333333333334,,1,0,0
25134,5.0,1,166.0,contact_me,new,0.0,134,6,,,0,0,0
25135,2.0,28,256.0,instant_book,past_booker,41.0,0,1,,0.0,1,1,1
25136,4.0,1,77.0,contact_me,past_booker,0.0,148,12,,,0,0,0
25137,7.0,17,330.0,instant_book,new,1.0,196,8,,0.0,1,1,1
25138,2.0,3,330.0,contact_me,past_booker,3.0,7,7,,0.0,1,1,0
25139,1.0,7,122.0,instant_book,new,1.0,16,3,,0.0,1,1,1
25140,2.0,2,579.0,contact_me,new,2.0,214,3,878.3333333333335,,1,0,0
25141,1.0,3,98.0,book_it,new,10.0,2,8,180.81666666666663,2.333333333333333,1,1,1
25142,10.0,15,52.0,book_it,past_booker,4.0,3,10,64.21666666666667,7.466666666666668,1,1,1
25143,1.0,4,353.0,contact_me,new,9.0,0,3,20.25,0.06666666666666668,1,1,0
25144,2.0,7,182.0,contact_me,new,6.0,2,2,330.4166666666667,0.15,1,1,0
25145,2.0,4,318.0,contact_me,new,12.0,10,9,,0.0,1,1,0
25146,3.0,2,0.0,book_it,past_booker,2.0,9,4,234.8,,1,0,0
25147,2.0,4,192.0,contact_me,past_booker,2.0,137,2,,0.0,1,1,0
25148,5.0,3,0.0,book_it,past_booker,0.0,136,2,110.2,,1,0,0
25149,4.0,1,0.0,book_it,new,5.0,100,3,,,0,0,0
25150,3.0,2,79.0,contact_me,new,0.0,75,3,322.9166666666667,,1,0,0
25151,2.0,13,0.0,instant_book,past_booker,0.0,101,2,,0.0,1,1,1
25152,2.0,7,6.0,instant_book,new,104.0,39,4,,0.0,1,1,1
25153,1.0,1,56.0,book_it,new,2.0,0,9,,,0,0,0
25154,4.0,2,33.0,contact_me,past_booker,0.0,198,3,,,0,0,0
25155,5.0,3,203.0,contact_me,new,0.0,210,5,361.56666666666666,0.7666666666666667,1,1,0
25156,1.0,12,370.0,contact_me,new,6.0,2,1,21.95,4.383333333333334,1,1,0
25157,1.0,10,49.0,book_it,past_booker,88.0,16,4,,0.0,1,1,1
25158,2.0,11,406.0,contact_me,new,0.0,49,4,50.33333333333334,,1,0,0
25159,4.0,3,775.0,contact_me,new,2.0,206,21,382.66666666666674,,1,0,0
25160,1.0,5,215.0,contact_me,new,75.0,176,3,413.91666666666674,,1,0,0
25161,1.0,5,40.0,instant_book,new,1.0,198,4,,0.0,1,1,1
25162,2.0,1,100.0,book_it,past_booker,0.0,129,13,,,0,0,0
25163,2.0,8,0.0,instant_book,past_booker,86.0,0,2,,0.0,1,1,1
25164,4.0,16,637.0,book_it,past_booker,0.0,71,4,410.21666666666664,93.51666666666668,1,1,1
25165,4.0,4,70.0,contact_me,new,11.0,28,5,817.7666666666668,,1,0,0
25166,1.0,3,358.0,contact_me,new,0.0,7,2,543.2,,1,0,0
25167,2.0,6,395.0,instant_book,past_booker,0.0,74,3,,0.0,1,1,1
25168,2.0,6,116.0,instant_book,new,120.0,20,4,,0.0,1,1,1
25169,1.0,3,185.0,book_it,new,5.0,1,2,212.76666666666668,,1,0,0
25170,2.0,15,0.0,book_it,new,80.0,63,3,,0.0,1,1,1
25171,2.0,3,369.0,contact_me,new,1.0,208,122,,0.0,1,1,0
25172,1.0,16,0.0,book_it,past_booker,22.0,14,2,9764.95,,1,0,0
25173,5.0,1,177.0,book_it,new,0.0,147,3,,,0,0,0
25174,2.0,6,0.0,book_it,new,14.0,77,10,,0.0,1,1,1
25175,6.0,8,7.0,book_it,new,2.0,17,7,181.9333333333333,,1,0,0
25176,4.0,1,242.0,contact_me,new,0.0,85,2,,,0,0,0
25177,1.0,18,260.0,instant_book,new,58.0,174,4,,0.0,1,1,1
25178,3.0,6,390.0,contact_me,new,1.0,177,3,1487.1833333333334,,1,0,0
25179,1.0,15,118.0,instant_book,past_booker,15.0,33,3,,0.0,1,1,1
25180,5.0,2,83.0,contact_me,new,2.0,68,4,,0.0,1,1,0
25181,2.0,1,231.0,book_it,past_booker,0.0,154,2,,,0,0,0
25182,1.0,2,238.0,contact_me,past_booker,0.0,23,60,2752.7833333333333,,1,0,0
25183,2.0,19,144.0,contact_me,past_booker,0.0,142,15,382.76666666666665,262.9666666666667,1,1,1
25184,6.0,5,181.0,contact_me,new,2.0,52,35,439.75,,1,0,0
25185,2.0,51,150.0,instant_book,new,1.0,66,6,,0.0,1,1,1
25186,10.0,18,207.0,contact_me,past_booker,1.0,113,2,1077.2,,1,0,0
25187,2.0,9,240.0,instant_book,past_booker,4.0,38,7,,0.0,1,1,1
25188,2.0,13,196.0,instant_book,new,12.0,52,5,,0.0,1,1,1
25189,2.0,1,170.0,contact_me,past_booker,3.0,10,5,,,0,0,0
25190,4.0,2,1342.0,book_it,new,33.0,299,8,1574.7,,1,0,0
25191,4.0,11,571.0,book_it,new,20.0,116,3,206.5833333333333,11.383333333333333,1,1,1
25192,3.0,7,85.0,instant_book,past_booker,0.0,88,1,0.016666666666666666,0.08333333333333333,1,1,1
25193,2.0,6,168.0,instant_book,new,0.0,51,2,,0.0,1,1,1
25194,6.0,1,59.0,book_it,past_booker,0.0,21,9,,,0,0,0
25195,2.0,2,1511.0,contact_me,new,88.0,43,2,531.85,,1,0,0
25196,3.0,2,252.0,contact_me,past_booker,0.0,140,7,30.65,,1,0,0
25197,1.0,3,538.0,contact_me,past_booker,60.0,88,106,1307.4,,1,0,0
25198,3.0,12,208.0,book_it,past_booker,2.0,37,8,,0.0,1,1,1
25199,3.0,4,109.0,instant_book,past_booker,49.0,18,3,,0.0,1,1,1
25200,6.0,2,97.0,contact_me,new,17.0,14,4,365.23333333333335,,1,0,0
25201,1.0,12,65.0,book_it,new,127.0,181,3,,0.0,1,1,1
25202,2.0,11,177.0,contact_me,new,0.0,116,3,171.7,,1,0,0
25203,1.0,22,345.0,book_it,new,0.0,65,17,263.6166666666667,163.2,1,1,1
25204,3.0,2,122.0,contact_me,new,2.0,29,8,175.85,,1,0,0
25205,2.0,43,0.0,instant_book,new,66.0,36,4,,0.0,1,1,1
25206,6.0,4,280.0,contact_me,new,0.0,149,2,56.86666666666667,,1,0,0
25207,1.0,4,55.0,contact_me,past_booker,2.0,0,2,415.03333333333336,803.1166666666667,1,1,0
25208,1.0,2,206.0,contact_me,past_booker,8.0,11,2,3141.066666666666,,1,0,0
25209,2.0,1,0.0,book_it,past_booker,6.0,195,16,,,0,0,0
25210,7.0,3,233.0,contact_me,new,0.0,30,4,1280.95,,1,0,0
25211,2.0,23,33.0,book_it,new,7.0,23,7,,0.0,1,1,1
25212,2.0,25,630.0,instant_book,new,1.0,50,4,,0.0,1,1,1
25213,3.0,2,180.0,book_it,new,0.0,25,7,241.06666666666663,,1,0,0
25214,2.0,16,319.0,instant_book,new,35.0,25,4,,0.0,1,1,1
25215,2.0,11,163.0,book_it,new,1.0,5,3,,0.0,1,1,1
25216,2.0,14,10.0,book_it,new,14.0,13,6,911.7333333333332,293.6,1,1,1
25217,7.0,11,293.0,book_it,past_booker,12.0,26,3,30.66666666666667,1125.7166666666667,1,1,1
25218,2.0,3,67.0,contact_me,past_booker,13.0,20,2,,0.0,1,1,0
25219,1.0,11,0.0,instant_book,past_booker,3.0,19,3,,0.0,1,1,1
25220,6.0,9,235.0,book_it,past_booker,1.0,32,4,168.45,3.75,1,1,1
25221,4.0,28,173.0,instant_book,past_booker,59.0,267,3,,0.0,1,1,1
25222,4.0,13,158.0,contact_me,new,0.0,58,10,,0.0,1,1,1
25223,5.0,3,91.0,contact_me,new,0.0,10,5,36.73333333333333,,1,0,0
25224,2.0,1,11.0,book_it,new,7.0,5,6,,,0,0,0
25225,6.0,2,224.0,contact_me,new,7.0,13,3,102.7,,1,0,0
25226,4.0,2,353.0,contact_me,new,0.0,47,9,264.70000000000005,,1,0,0
25227,2.0,14,29.0,instant_book,new,15.0,34,11,,0.0,1,1,1
25228,4.0,20,248.0,book_it,new,5.0,21,11,,0.0,1,1,1
25229,2.0,2,82.0,contact_me,past_booker,2.0,203,5,996.8666666666667,,1,0,0
25230,1.0,2,19.0,contact_me,new,0.0,29,5,,0.0,1,1,0
25231,1.0,2,159.0,contact_me,new,0.0,31,5,9740.566666666668,,1,0,0
25232,1.0,12,230.0,instant_book,past_booker,12.0,54,7,,0.0,1,1,1
25233,1.0,22,167.0,instant_book,new,0.0,59,5,,0.0,1,1,1
25234,5.0,2,137.0,contact_me,new,4.0,26,7,33584.85000000001,,1,0,0
25235,2.0,5,265.0,contact_me,past_booker,2.0,135,20,5.95,,1,0,0
25236,1.0,10,189.0,instant_book,past_booker,1.0,19,5,,0.0,1,1,1
25237,4.0,3,134.0,contact_me,new,12.0,25,5,32.85,,1,0,0
25238,2.0,2,35.0,book_it,new,0.0,12,161,1181.4166666666667,,1,0,0
25239,1.0,8,328.0,instant_book,new,7.0,26,2,,0.0,1,1,1
25240,1.0,10,152.0,instant_book,past_booker,2.0,10,12,,0.0,1,1,1
25241,3.0,3,107.0,contact_me,new,9.0,26,5,159.01666666666668,0.05,1,1,0
25242,2.0,4,253.0,contact_me,new,60.0,26,5,11.883333333333333,0.1,1,1,0
25243,2.0,2,113.0,contact_me,past_booker,0.0,53,8,,0.0,1,1,0
25244,1.0,6,136.0,contact_me,new,7.0,64,4,6.816666666666666,777.7666666666668,1,1,0
25245,2.0,14,379.0,book_it,past_booker,1.0,3,2,,0.0,1,1,1
25246,1.0,28,321.0,book_it,past_booker,108.0,0,2,,0.0,1,1,1
25247,5.0,3,408.0,contact_me,past_booker,3.0,41,5,22995.93333333333,,1,0,0
25248,6.0,2,0.0,instant_book,new,0.0,30,5,,0.0,1,1,1
25249,1.0,2,168.0,contact_me,new,0.0,182,5,2134.383333333333,,1,0,0
25250,1.0,5,0.0,book_it,new,16.0,176,3,133.25000000000003,,1,0,0
25251,2.0,4,0.0,instant_book,new,0.0,135,10,,0.0,1,1,1
25252,8.0,8,146.0,contact_me,past_booker,0.0,17,5,4531.9,,1,0,0
25253,2.0,3,182.0,contact_me,past_booker,15.0,206,4,4.116666666666667,0.03333333333333333,1,1,0
25254,3.0,2,159.0,contact_me,new,1.0,76,11,78.66666666666667,,1,0,0
25255,2.0,9,23.0,book_it,past_booker,39.0,3,3,,0.0,1,1,1
25256,2.0,13,304.0,book_it,new,31.0,55,3,16.3,691.7166666666667,1,1,1
25257,1.0,28,220.0,book_it,past_booker,52.0,22,3,,0.0,1,1,1
25258,9.0,5,216.0,contact_me,new,1.0,164,3,38.46666666666667,0.03333333333333333,1,1,0
25259,3.0,8,114.0,book_it,past_booker,56.0,0,3,12.566666666666665,,1,0,0
25260,2.0,4,176.0,contact_me,new,0.0,25,4,1316.2,,1,0,0
25261,1.0,6,0.0,book_it,past_booker,1.0,124,19,,0.0,1,1,1
25262,2.0,5,177.0,book_it,past_booker,70.0,322,18,4013.95,,1,0,0
25263,2.0,2,144.0,contact_me,new,0.0,199,15,,0.0,1,1,0
25264,1.0,5,186.0,contact_me,past_booker,2.0,11,12,1197.9666666666667,,1,0,0
25265,2.0,4,169.0,instant_book,past_booker,48.0,0,3,,0.0,1,1,1
25266,4.0,4,0.0,instant_book,new,1.0,142,2,,0.0,1,1,1
25267,1.0,3,184.0,contact_me,new,0.0,91,121,981.9,,1,0,0
25268,1.0,44,177.0,book_it,past_booker,6.0,4,6,2.083333333333333,1105.4833333333333,1,1,1
25269,4.0,6,114.0,book_it,new,0.0,11,1,,0.0,1,1,1
25270,2.0,19,329.0,contact_me,new,17.0,40,7,,0.0,1,1,0
25271,1.0,6,228.0,contact_me,new,0.0,15,7,3.783333333333333,0.18333333333333326,1,1,0
25272,14.0,2,506.0,contact_me,past_booker,0.0,232,3,490.70000000000016,,1,0,0
25273,2.0,3,284.0,contact_me,new,1.0,51,32,152.53333333333333,,1,0,0
25274,1.0,6,247.0,contact_me,past_booker,27.0,43,3,37.1,,1,0,0
25275,2.0,4,110.0,book_it,new,58.0,3,1,,0.0,1,1,1
25276,3.0,12,260.0,instant_book,past_booker,14.0,33,6,,0.0,1,1,1
25277,2.0,5,148.0,contact_me,new,19.0,12,10,,0.0,1,1,0
25278,1.0,7,142.0,instant_book,past_booker,38.0,9,2,,0.0,1,1,1
25279,6.0,3,174.0,contact_me,new,0.0,163,4,2693.5333333333333,,1,0,0
25280,10.0,24,420.0,contact_me,new,3.0,62,9,35.416666666666664,,1,0,0
25281,5.0,8,351.0,contact_me,new,20.0,14,3,1317.0166666666667,,1,0,0
25282,1.0,18,173.0,contact_me,new,0.0,64,19,8.116666666666667,4053.7333333333336,1,1,0
25283,4.0,2,111.0,contact_me,new,0.0,4,3,1430.6833333333334,,1,0,0
25284,1.0,11,240.0,book_it,past_booker,3.0,88,3,197.31666666666663,,1,0,0
25285,4.0,3,175.0,contact_me,new,25.0,292,9,9.716666666666667,0.2500000000000001,1,1,0
25286,1.0,1,0.0,book_it,new,2.0,0,1,,,0,0,0
25287,2.0,2,65.0,book_it,new,1.0,4,1,243.3333333333333,,1,0,0
25288,3.0,3,262.0,contact_me,new,1.0,27,4,50.11666666666667,0.08333333333333333,1,1,0
25289,6.0,5,285.0,contact_me,new,0.0,268,4,938.1166666666667,,1,0,0
25290,4.0,17,169.0,instant_book,new,0.0,104,14,,0.0,1,1,1
25291,1.0,4,528.0,book_it,new,5.0,67,9,,,0,0,0
25292,2.0,2,532.0,contact_me,new,0.0,90,9,417.11666666666673,,1,0,0
25293,1.0,26,33.0,book_it,new,0.0,0,2,21.55,,1,0,0
25294,2.0,9,71.0,book_it,past_booker,7.0,85,3,528.8333333333334,,1,0,0
25295,2.0,8,208.0,book_it,past_booker,0.0,53,8,,0.0,1,1,1
25296,2.0,3,266.0,contact_me,past_booker,0.0,47,1,,0.0,1,1,0
25297,4.0,3,40.0,contact_me,new,5.0,127,7,1577.95,0.43333333333333335,1,1,0
25298,2.0,9,490.0,instant_book,past_booker,135.0,13,3,,0.0,1,1,1
25299,6.0,2,105.0,book_it,new,11.0,105,5,514.7833333333333,,1,0,0
25300,1.0,2,41.0,contact_me,new,47.0,100,28,2461.9666666666667,,1,0,0
25301,1.0,9,244.0,instant_book,past_booker,0.0,143,7,,0.0,1,1,1
25302,2.0,2,181.0,book_it,past_booker,50.0,12,7,,,0,0,0
25303,1.0,18,104.0,book_it,past_booker,52.0,21,4,2.35,0.18333333333333326,1,1,1
25304,2.0,7,241.0,book_it,new,1.0,62,3,,0.0,1,1,1
25305,4.0,4,115.0,book_it,past_booker,0.0,15,1,284.73333333333335,,1,0,0
25306,2.0,2,130.0,contact_me,new,0.0,53,6,762.3833333333333,,1,0,0
25307,2.0,11,113.0,instant_book,new,11.0,28,4,,0.0,1,1,1
25308,3.0,43,0.0,book_it,new,3.0,26,3,1079.1166666666668,10.35,1,1,1
25309,2.0,3,361.0,contact_me,past_booker,15.0,42,4,383.65,14.716666666666667,1,1,0
25310,2.0,5,160.0,contact_me,new,22.0,102,6,24.4,0.016666666666666666,1,1,0
25311,2.0,3,256.0,contact_me,new,0.0,40,7,780.7166666666667,,1,0,0
25312,4.0,3,256.0,contact_me,new,1.0,175,7,,0.0,1,1,0
25313,2.0,37,130.0,instant_book,past_booker,31.0,68,7,,0.0,1,1,1
25314,2.0,5,353.0,contact_me,past_booker,0.0,55,6,472.9333333333333,2924.85,1,1,0
25315,1.0,2,155.0,contact_me,past_booker,0.0,121,7,153.36666666666667,,1,0,0
25316,3.0,11,225.0,book_it,new,26.0,26,6,,0.0,1,1,1
25317,2.0,3,179.0,book_it,new,0.0,42,17,,0.0,1,1,1
25318,6.0,2,71.0,contact_me,new,0.0,128,2,650.2166666666667,,1,0,0
25319,2.0,3,0.0,book_it,past_booker,3.0,173,5,200.35,,1,0,0
25320,4.0,2,0.0,book_it,past_booker,0.0,135,2,294.7,,1,0,0
25321,2.0,5,174.0,contact_me,new,19.0,25,4,1112.7166666666667,,1,0,0
25322,4.0,9,0.0,instant_book,past_booker,12.0,0,7,,0.0,1,1,1
25323,2.0,3,465.0,contact_me,new,26.0,49,11,,0.0,1,1,0
25324,6.0,6,0.0,book_it,past_booker,2.0,206,5,9.816666666666666,,1,0,0
25325,2.0,19,27.0,instant_book,new,0.0,93,10,,0.0,1,1,1
25326,3.0,5,48.0,book_it,past_booker,1.0,1,2,82.01666666666667,,1,0,0
