,guest_size,total_interactions,message_length,channel,user_stage,total_reviews,lead_time,days_of_stay,reply_t,accept_t,replied,accepted,booked
22599,6.0,13,299.0,contact_me,new,18.0,26,6,6.216666666666668,0.13333333333333333,1,1,0
22606,2.0,8,513.0,contact_me,past_booker,4.0,143,5,7.533333333333332,45.66666666666666,1,1,0
22615,4.0,39,869.0,contact_me,new,5.0,205,12,,0.0,1,1,1
22619,2.0,4,244.0,contact_me,past_booker,0.0,143,10,1533.833333333333,1948.3833333333328,1,1,0
22621,4.0,3,219.0,contact_me,new,0.0,51,12,71.86666666666666,6.883333333333334,1,1,0
22625,2.0,3,444.0,contact_me,new,1.0,129,2,480.66666666666674,1.6666666666666667,1,1,0
22629,2.0,25,128.0,contact_me,new,70.0,66,2,101.78333333333332,332.15,1,1,1
22633,4.0,28,313.0,contact_me,past_booker,8.0,4,7,,0.0,1,1,1
22641,1.0,6,680.0,contact_me,new,0.0,209,20,,0.0,1,1,0
22644,7.0,8,126.0,contact_me,new,4.0,280,3,762.9666666666667,1449.216666666667,1,1,0
22645,4.0,36,253.0,contact_me,new,0.0,121,11,,0.0,1,1,1
22646,4.0,7,265.0,contact_me,new,23.0,93,4,53.78333333333333,54.86666666666667,1,1,0
22647,3.0,3,97.0,contact_me,new,159.0,70,9,0.0,0.016666666666666666,1,1,0
22651,1.0,34,125.0,contact_me,new,21.0,0,4,16.666666666666668,234.95,1,1,1
22662,4.0,7,222.0,contact_me,new,2.0,26,5,95.28333333333332,125.20000000000002,1,1,0
22672,2.0,16,102.0,contact_me,new,32.0,7,12,17.75,0.15,1,1,1
22673,4.0,3,108.0,contact_me,new,2.0,12,9,,0.0,1,1,0
22677,2.0,5,145.0,contact_me,new,3.0,10,3,11.533333333333333,0.1,1,1,0
22678,2.0,6,61.0,contact_me,past_booker,8.0,18,4,106.81666666666666,0.9166666666666666,1,1,0
22682,2.0,10,53.0,contact_me,past_booker,137.0,23,3,2363.75,48964.56666666666,1,1,1
22691,10.0,3,87.0,contact_me,new,2.0,38,2,4.516666666666667,195.83333333333331,1,1,0
22694,4.0,7,132.0,contact_me,new,8.0,333,5,990.7166666666667,7353.283333333334,1,1,0
22708,5.0,3,427.0,contact_me,new,18.0,28,4,258.03333333333336,2241.4,1,1,0
22711,1.0,24,857.0,contact_me,past_booker,5.0,60,31,,0.0,1,1,0
22713,4.0,3,131.0,contact_me,past_booker,4.0,166,2,,0.0,1,1,0
22715,1.0,4,326.0,contact_me,past_booker,7.0,30,21,15.566666666666668,0.15,1,1,0
22721,3.0,4,145.0,contact_me,new,5.0,75,5,20.133333333333333,0.11666666666666667,1,1,0
22724,1.0,18,123.0,contact_me,past_booker,0.0,9,122,12.35,1426.8166666666666,1,1,0
22737,2.0,5,318.0,contact_me,new,47.0,4,3,314.48333333333335,0.11666666666666667,1,1,0
22738,2.0,6,807.0,contact_me,new,1.0,44,8,48.35,1142.9333333333334,1,1,0
22746,2.0,6,440.0,contact_me,new,45.0,43,6,12.866666666666667,3.216666666666667,1,1,0
22751,1.0,9,57.0,contact_me,new,1.0,215,6,404.8,4.266666666666667,1,1,0
22753,2.0,5,213.0,contact_me,past_booker,9.0,11,4,,0.0,1,1,0
22755,2.0,4,175.0,contact_me,new,12.0,5,6,,0.0,1,1,0
22761,4.0,4,125.0,contact_me,new,4.0,202,3,282.51666666666665,268.1,1,1,0
22765,4.0,3,67.0,contact_me,new,18.0,52,3,664.3,1.2166666666666666,1,1,0
22770,2.0,3,110.0,contact_me,new,24.0,53,7,458.55,0.55,1,1,0
22772,1.0,3,409.0,contact_me,new,30.0,17,4,,0.0,1,1,0
22773,3.0,14,55.0,contact_me,new,2.0,17,4,3.466666666666667,22.266666666666666,1,1,0
22775,3.0,3,90.0,contact_me,new,0.0,52,6,1205.8166666666666,0.13333333333333333,1,1,0
22779,1.0,32,247.0,contact_me,new,75.0,173,8,15.666666666666668,2.4166666666666665,1,1,1
22780,2.0,8,415.0,contact_me,new,5.0,47,1,,0.0,1,1,0
22782,1.0,15,184.0,contact_me,new,8.0,9,7,70.95,0.08333333333333333,1,1,0
22786,1.0,10,537.0,contact_me,new,17.0,4,1,469.33333333333326,0.13333333333333333,1,1,1
22788,2.0,9,230.0,contact_me,past_booker,70.0,13,4,540.4666666666667,3.15,1,1,0
22791,2.0,3,371.0,contact_me,past_booker,0.0,214,7,,0.0,1,1,0
22800,1.0,5,63.0,contact_me,past_booker,2.0,1,14,,0.0,1,1,0
22805,2.0,2,50.0,contact_me,past_booker,2.0,22,4,,0.0,1,1,0
22807,2.0,6,305.0,contact_me,new,20.0,29,3,,0.0,1,1,1
22818,5.0,4,157.0,contact_me,new,35.0,45,13,,0.0,1,1,0
22820,8.0,20,50.0,contact_me,new,2.0,28,7,21.516666666666666,2855.266666666667,1,1,0
22822,8.0,4,51.0,contact_me,new,3.0,31,4,342.0,37.98333333333333,1,1,0
22825,5.0,3,81.0,contact_me,new,0.0,185,7,,0.0,1,1,0
22833,4.0,130,68.0,contact_me,past_booker,4.0,31,2,19.633333333333333,11.016666666666667,1,1,0
22834,4.0,6,30.0,contact_me,past_booker,0.0,63,21,854.4333333333333,0.7666666666666667,1,1,0
22840,7.0,8,206.0,contact_me,new,0.0,189,8,947.65,10173.483333333334,1,1,0
22841,12.0,6,216.0,contact_me,new,11.0,89,2,118.45,9928.833333333334,1,1,0
22842,2.0,14,188.0,contact_me,new,12.0,120,2,9.766666666666667,5.05,1,1,1
22846,4.0,11,100.0,contact_me,new,4.0,9,3,67.13333333333334,9.183333333333334,1,1,0
22854,4.0,6,209.0,contact_me,past_booker,0.0,106,8,,0.0,1,1,0
22855,1.0,7,469.0,contact_me,past_booker,0.0,161,13,,0.0,1,1,0
22856,2.0,8,590.0,contact_me,new,15.0,132,14,26.75,629.0833333333334,1,1,0
22859,3.0,6,276.0,contact_me,new,1.0,42,5,795.7833333333333,1450.4,1,1,0
22864,3.0,4,219.0,contact_me,new,13.0,1,4,1.9666666666666668,1.3333333333333333,1,1,0
22870,2.0,7,210.0,contact_me,new,36.0,3,2,39.41666666666666,75.21666666666667,1,1,0
22872,1.0,29,186.0,contact_me,new,0.0,24,2,8.8,187.65,1,1,0
22884,2.0,3,128.0,contact_me,new,2.0,69,7,48.71666666666667,367.08333333333326,1,1,0
22885,4.0,21,96.0,contact_me,new,0.0,9,3,435.38333333333327,1338.9666666666667,1,1,1
22890,1.0,17,342.0,contact_me,new,9.0,1,61,1296.75,1629.8,1,1,1
22892,4.0,4,72.0,contact_me,past_booker,8.0,62,3,,0.0,1,1,0
22893,1.0,41,909.0,contact_me,new,6.0,23,5,231.1833333333333,1146.3833333333334,1,1,1
22905,2.0,4,501.0,contact_me,new,43.0,21,7,,0.0,1,1,0
22924,2.0,6,211.0,contact_me,new,1.0,61,2,,0.0,1,1,0
22927,2.0,3,483.0,contact_me,new,4.0,259,8,1021.05,3003.633333333333,1,1,0
22930,7.0,2,204.0,contact_me,new,1.0,24,5,,0.0,1,1,0
22933,1.0,11,132.0,contact_me,past_booker,11.0,2,4,383.38333333333327,1034.2166666666667,1,1,1
22934,6.0,3,317.0,contact_me,past_booker,18.0,189,8,,0.0,1,1,0
22963,4.0,63,541.0,contact_me,new,3.0,2,9,412.4333333333333,729.5666666666667,1,1,1
22967,4.0,3,114.0,contact_me,new,0.0,19,5,2.816666666666667,0.15,1,1,0
22970,10.0,4,50.0,contact_me,new,3.0,0,2,170.23333333333332,0.1,1,1,0
22971,7.0,3,651.0,contact_me,new,1.0,206,8,,0.0,1,1,0
22977,3.0,10,70.0,contact_me,past_booker,0.0,25,1,98.71666666666668,4.85,1,1,0
22979,3.0,3,230.0,contact_me,new,22.0,44,3,86.86666666666666,0.13333333333333333,1,1,0
22987,2.0,5,105.0,contact_me,past_booker,27.0,84,5,,0.0,1,1,0
22998,4.0,3,642.0,contact_me,new,0.0,132,18,,0.0,1,1,0
23003,2.0,3,137.0,contact_me,new,0.0,115,9,267.35,0.13333333333333333,1,1,0
23008,5.0,16,130.0,contact_me,new,3.0,24,5,37.9,80.7,1,1,0
23011,3.0,10,244.0,contact_me,past_booker,12.0,27,9,4.000000000000001,2.4833333333333334,1,1,0
23012,5.0,8,280.0,contact_me,new,8.0,41,7,47.3,2.933333333333333,1,1,0
23022,2.0,2,780.0,contact_me,new,0.0,10,1,,0.0,1,1,0
23025,2.0,4,385.0,contact_me,past_booker,58.0,66,21,8.016666666666667,0.6666666666666666,1,1,0
23028,1.0,3,322.0,contact_me,new,32.0,19,8,18.566666666666666,540.2166666666667,1,1,0
23038,6.0,17,61.0,contact_me,past_booker,24.0,30,4,486.33333333333326,1.45,1,1,1
23039,2.0,3,105.0,contact_me,past_booker,2.0,314,7,,0.0,1,1,0
23041,2.0,16,641.0,contact_me,new,7.0,163,2,61.31666666666668,2045.5666666666668,1,1,1
23043,4.0,8,6.0,contact_me,past_booker,0.0,50,2,,0.0,1,1,0
23045,1.0,57,19.0,contact_me,past_booker,0.0,17,2,14.883333333333333,17.483333333333334,1,1,0
23048,1.0,6,608.0,contact_me,past_booker,1.0,185,6,3.0,8.783333333333333,1,1,0
23052,2.0,4,50.0,contact_me,new,11.0,54,4,8.55,990.0,1,1,0
23053,3.0,14,106.0,contact_me,new,4.0,16,4,512.9333333333334,131.05,1,1,0
23066,2.0,4,190.0,contact_me,new,3.0,125,30,,0.0,1,1,0
23073,5.0,4,335.0,contact_me,new,12.0,26,6,17.416666666666668,0.3666666666666665,1,1,0
23080,2.0,31,140.0,contact_me,past_booker,6.0,13,4,6.7,0.5166666666666667,1,1,1
23091,9.0,5,273.0,contact_me,new,1.0,7,2,608.4166666666666,0.05,1,1,0
23095,6.0,8,636.0,contact_me,new,0.0,65,4,277.26666666666665,63.76666666666667,1,1,0
23097,5.0,5,327.0,contact_me,past_booker,0.0,28,5,,0.0,1,1,0
23110,1.0,3,28.0,contact_me,past_booker,50.0,94,3,,0.0,1,1,0
23112,1.0,3,502.0,contact_me,past_booker,5.0,2,7,85.21666666666667,0.2333333333333333,1,1,0
23115,2.0,25,184.0,contact_me,new,19.0,59,3,8.55,12.45,1,1,1
23117,2.0,9,219.0,contact_me,new,58.0,0,5,,0.0,1,1,0
23121,4.0,23,315.0,contact_me,new,0.0,109,11,,0.0,1,1,0
23128,2.0,3,656.0,contact_me,new,0.0,187,16,,0.0,1,1,0
23139,6.0,18,372.0,contact_me,past_booker,13.0,45,3,,0.0,1,1,0
23140,1.0,9,196.0,contact_me,past_booker,0.0,2,4,5.166666666666667,13.233333333333333,1,1,0
23141,2.0,4,75.0,contact_me,new,5.0,13,6,,0.0,1,1,0
23145,4.0,27,406.0,contact_me,new,3.0,203,20,,0.0,1,1,1
23147,4.0,4,57.0,contact_me,past_booker,58.0,55,4,,0.0,1,1,0
23150,7.0,43,215.0,contact_me,new,19.0,28,4,0.95,61.01666666666667,1,1,1
23152,1.0,20,231.0,contact_me,new,7.0,121,4,96.53333333333332,2357.766666666667,1,1,1
23153,2.0,3,17.0,contact_me,new,0.0,21,4,5392.35,2.083333333333333,1,1,0
23159,5.0,5,91.0,contact_me,new,14.0,88,4,385.95,0.05,1,1,0
23160,6.0,4,191.0,contact_me,past_booker,0.0,98,15,1617.8,1409.0666666666666,1,1,0
23164,3.0,7,47.0,contact_me,new,3.0,36,5,,0.0,1,1,0
23172,2.0,3,151.0,contact_me,past_booker,0.0,11,2,,0.0,1,1,0
23177,4.0,4,270.0,contact_me,past_booker,0.0,21,5,,0.0,1,1,0
23178,2.0,7,151.0,contact_me,past_booker,3.0,151,11,108.45,256.20000000000005,1,1,0
23183,3.0,3,36.0,contact_me,new,36.0,30,3,2.2666666666666666,0.2,1,1,0
23188,2.0,3,138.0,contact_me,past_booker,6.0,199,10,79.15,0.15,1,1,0
23189,3.0,4,153.0,contact_me,new,45.0,187,23,2.833333333333333,0.4666666666666667,1,1,0
23192,2.0,4,490.0,contact_me,new,2.0,18,9,,0.0,1,1,0
23193,2.0,27,61.0,contact_me,new,45.0,0,10,,0.0,1,1,1
23194,1.0,3,269.0,contact_me,new,105.0,14,3,346.21666666666664,0.55,1,1,0
23201,4.0,5,130.0,contact_me,past_booker,94.0,240,5,697.8333333333335,0.3333333333333333,1,1,0
23202,4.0,4,432.0,contact_me,new,0.0,144,23,,0.0,1,1,0
23204,3.0,3,174.0,contact_me,new,0.0,112,5,2282.9,4.050000000000002,1,1,0
23205,1.0,5,151.0,contact_me,past_booker,1.0,0,2,,0.0,1,1,0
23217,6.0,3,86.0,contact_me,past_booker,3.0,2,2,,0.0,1,1,0
23228,3.0,20,231.0,contact_me,new,0.0,142,30,22.7,0.1,1,1,1
23231,4.0,3,153.0,contact_me,past_booker,1.0,23,8,99.5,2.1,1,1,0
23248,2.0,2,153.0,contact_me,new,34.0,28,3,,0.0,1,1,0
23252,2.0,5,482.0,contact_me,new,2.0,77,4,71.95,0.5333333333333333,1,1,0
23261,2.0,4,129.0,contact_me,new,4.0,177,4,,0.0,1,1,0
23275,3.0,6,26.0,contact_me,new,4.0,33,90,139.78333333333333,1301.9833333333333,1,1,0
23276,1.0,2,203.0,contact_me,past_booker,0.0,112,14,,0.0,1,1,0
23285,2.0,16,140.0,contact_me,past_booker,8.0,1,1,4.45,15.750000000000002,1,1,1
23286,3.0,19,165.0,contact_me,past_booker,0.0,78,2,65.93333333333334,1488.966666666667,1,1,1
23287,1.0,7,242.0,contact_me,new,22.0,0,7,6.9833333333333325,0.2500000000000001,1,1,0
23291,2.0,20,284.0,contact_me,past_booker,0.0,155,17,1284.7833333333333,2919.166666666666,1,1,1
23296,8.0,3,132.0,contact_me,new,0.0,302,8,,0.0,1,1,0
23299,3.0,9,119.0,contact_me,new,1.0,81,8,12.4,34.083333333333336,1,1,0
23302,3.0,13,134.0,contact_me,new,3.0,19,13,2.066666666666667,3.55,1,1,0
23307,2.0,29,428.0,contact_me,new,0.0,80,30,,0.0,1,1,1
23308,1.0,9,355.0,contact_me,past_booker,2.0,189,9,13.366666666666667,17.65,1,1,0
23310,1.0,11,613.0,contact_me,past_booker,29.0,18,2,73.43333333333334,1.8333333333333333,1,1,1
23314,1.0,4,54.0,contact_me,new,0.0,125,7,,0.0,1,1,0
23324,2.0,2,253.0,contact_me,new,0.0,28,7,,0.0,1,1,0
23328,4.0,3,133.0,contact_me,new,6.0,119,3,,0.0,1,1,0
23340,2.0,5,197.0,contact_me,new,3.0,191,11,343.76666666666665,867.6166666666667,1,1,0
23346,7.0,6,112.0,contact_me,new,3.0,221,16,10.683333333333334,0.16666666666666666,1,1,0
23352,2.0,3,240.0,contact_me,new,6.0,10,2,,0.0,1,1,0
23354,4.0,3,239.0,contact_me,new,7.0,67,6,809.1,9.633333333333333,1,1,0
23369,1.0,30,468.0,contact_me,past_booker,15.0,0,3,,0.0,1,1,1
23374,1.0,32,289.0,contact_me,new,0.0,35,15,22.43333333333333,2961.95,1,1,0
23378,1.0,3,898.0,contact_me,new,0.0,3,2,718.3833333333333,0.26666666666666666,1,1,0
23380,6.0,4,335.0,contact_me,new,2.0,11,3,,0.0,1,1,0
23386,3.0,2,231.0,contact_me,new,6.0,31,13,,0.0,1,1,0
23390,4.0,31,305.0,contact_me,new,11.0,21,8,22.18333333333333,31.083333333333336,1,1,1
23394,5.0,2,99.0,contact_me,past_booker,0.0,92,20,,0.0,1,1,0
23397,4.0,9,423.0,contact_me,new,0.0,70,10,9951.916666666666,0.15,1,1,0
23404,5.0,16,48.0,contact_me,past_booker,1.0,7,3,518.5500000000002,1885.65,1,1,0
23405,2.0,7,803.0,contact_me,new,10.0,5,5,9.433333333333334,3.316666666666667,1,1,1
23408,2.0,3,337.0,contact_me,new,12.0,28,1,,0.0,1,1,0
23410,1.0,7,32.0,contact_me,past_booker,0.0,3,3,,0.0,1,1,0
23426,4.0,2,111.0,contact_me,new,28.0,27,4,,0.0,1,1,0
23434,5.0,5,238.0,contact_me,new,3.0,28,7,238.36666666666667,0.8666666666666667,1,1,0
23437,1.0,3,156.0,contact_me,new,0.0,20,6,,0.0,1,1,0
23439,3.0,31,311.0,contact_me,new,0.0,180,5,,0.0,1,1,1
23446,4.0,13,144.0,contact_me,new,0.0,198,2,21.73333333333333,27.35,1,1,0
23452,2.0,3,248.0,contact_me,new,6.0,82,6,5.966666666666668,1285.7166666666667,1,1,0
23462,3.0,2,261.0,contact_me,new,0.0,8,3,,0.0,1,1,0
23463,1.0,3,223.0,contact_me,new,0.0,65,8,65.9,0.75,1,1,0
23467,4.0,3,196.0,contact_me,new,15.0,31,4,253.43333333333337,0.11666666666666667,1,1,0
23471,3.0,6,454.0,contact_me,past_booker,1.0,208,10,,0.0,1,1,0
23477,1.0,3,184.0,contact_me,new,23.0,11,2,,0.0,1,1,0
23478,2.0,3,215.0,contact_me,new,11.0,216,7,7.0166666666666675,0.08333333333333333,1,1,0
23488,6.0,5,220.0,contact_me,new,0.0,41,2,526.3833333333333,1177.7166666666667,1,1,0
23489,4.0,25,141.0,contact_me,new,34.0,76,3,69.06666666666666,0.16666666666666666,1,1,1
23490,2.0,5,434.0,contact_me,new,1.0,206,17,,0.0,1,1,0
23491,3.0,5,247.0,contact_me,new,21.0,34,2,1.2333333333333334,1.55,1,1,0
23494,8.0,3,65.0,contact_me,new,2.0,261,9,,0.0,1,1,0
23495,1.0,11,194.0,contact_me,new,0.0,30,2,1405.7,360.5,1,1,1
23502,6.0,3,121.0,contact_me,past_booker,121.0,38,2,,0.0,1,1,0
23503,2.0,10,342.0,contact_me,new,0.0,78,28,554.6,365.4666666666666,1,1,0
23504,2.0,3,254.0,contact_me,past_booker,1.0,17,12,,0.0,1,1,0
23516,2.0,9,211.0,contact_me,past_booker,1.0,11,10,,0.0,1,1,0
23520,2.0,3,280.0,contact_me,new,11.0,49,4,27.05,0.03333333333333333,1,1,0
23525,3.0,4,131.0,contact_me,new,18.0,43,6,0.0,0.2333333333333333,1,1,0
23529,1.0,9,133.0,contact_me,past_booker,6.0,1,5,77.13333333333334,1310.6166666666666,1,1,1
23530,2.0,3,170.0,contact_me,past_booker,1.0,133,9,,0.0,1,1,0
23539,4.0,4,76.0,contact_me,new,9.0,4,6,152.63333333333333,2.6666666666666665,1,1,0
23551,1.0,14,106.0,contact_me,past_booker,6.0,3,1,3.916666666666667,155.41666666666666,1,1,1
23554,1.0,8,134.0,contact_me,new,1.0,27,30,98.93333333333334,368.7,1,1,0
23555,1.0,31,153.0,contact_me,new,0.0,110,7,1410.9,434.81666666666666,1,1,1
23557,1.0,5,358.0,contact_me,new,14.0,25,9,1296.9666666666667,0.6166666666666667,1,1,0
23563,5.0,5,392.0,contact_me,new,3.0,114,4,,0.0,1,1,0
23565,2.0,2,242.0,contact_me,past_booker,9.0,17,3,,0.0,1,1,0
23566,1.0,4,96.0,contact_me,new,34.0,86,7,,0.0,1,1,0
23567,1.0,8,166.0,contact_me,past_booker,38.0,2,24,7.466666666666668,4.633333333333334,1,1,0
23577,2.0,2,88.0,contact_me,new,75.0,34,2,,0.0,1,1,0
23583,1.0,33,185.0,contact_me,new,1.0,198,2,727.3333333333335,1413.2,1,1,1
23586,2.0,3,33.0,contact_me,past_booker,11.0,44,4,12.333333333333336,0.13333333333333333,1,1,0
23588,3.0,11,335.0,contact_me,past_booker,0.0,10,5,34.916666666666664,20.283333333333328,1,1,0
23590,5.0,49,14.0,contact_me,new,12.0,6,3,19.016666666666666,0.08333333333333333,1,1,1
23594,2.0,18,345.0,contact_me,new,4.0,12,5,24.716666666666665,0.08333333333333333,1,1,1
23597,1.0,11,293.0,contact_me,past_booker,4.0,1,13,113.26666666666668,0.1,1,1,0
23603,2.0,3,91.0,contact_me,new,0.0,196,11,38.18333333333333,1197.8666666666666,1,1,0
23610,4.0,5,80.0,contact_me,new,0.0,30,10,,0.0,1,1,0
23611,6.0,8,61.0,contact_me,new,10.0,202,2,0.0,19.033333333333328,1,1,0
23620,1.0,4,215.0,contact_me,new,114.0,29,152,223.6,0.11666666666666667,1,1,0
23628,2.0,12,39.0,contact_me,new,2.0,21,2,1407.85,0.35,1,1,0
23633,1.0,8,23.0,contact_me,new,3.0,4,8,696.2166666666667,0.016666666666666666,1,1,0
23647,5.0,5,209.0,contact_me,past_booker,16.0,16,3,,0.0,1,1,0
23648,2.0,34,286.0,contact_me,new,26.0,67,4,2.066666666666667,0.13333333333333333,1,1,1
23652,1.0,3,27.0,contact_me,new,4.0,31,3,1876.716666666667,7635.166666666668,1,1,0
23655,3.0,3,298.0,contact_me,past_booker,1.0,40,9,,0.0,1,1,0
23657,3.0,3,217.0,contact_me,new,0.0,29,4,,0.0,1,1,0
23658,2.0,29,125.0,contact_me,new,0.0,44,15,,0.0,1,1,1
23659,6.0,3,176.0,contact_me,new,0.0,18,5,99.28333333333332,0.05,1,1,0
23664,1.0,27,185.0,contact_me,new,0.0,66,8,17.566666666666666,1055.7500000000002,1,1,0
23672,4.0,31,96.0,contact_me,new,4.0,5,5,368.81666666666666,1224.9,1,1,1
23675,2.0,4,115.0,contact_me,new,0.0,173,4,2155.333333333333,0.1,1,1,0
23686,4.0,6,448.0,contact_me,new,1.0,41,4,11.183333333333335,0.1,1,1,0
23687,3.0,4,68.0,contact_me,new,33.0,125,6,,0.0,1,1,0
23688,2.0,4,168.0,contact_me,past_booker,0.0,149,4,17.233333333333334,1085.7333333333333,1,1,0
23693,2.0,9,346.0,contact_me,past_booker,29.0,2,2,,0.0,1,1,1
23694,2.0,12,243.0,contact_me,new,30.0,25,5,470.88333333333327,776.1166666666667,1,1,0
23708,2.0,7,102.0,contact_me,past_booker,0.0,43,4,995.3666666666667,506.5666666666667,1,1,0
23711,4.0,4,76.0,contact_me,new,3.0,21,3,1605.75,2.2,1,1,0
23721,6.0,11,422.0,contact_me,new,0.0,96,7,2265.6,6048.1833333333325,1,1,0
23728,1.0,3,455.0,contact_me,new,159.0,53,1,28.6,0.08333333333333333,1,1,0
23731,4.0,4,55.0,contact_me,new,0.0,215,12,,0.0,1,1,0
23735,6.0,5,75.0,contact_me,past_booker,0.0,50,8,416.81666666666666,34.81666666666667,1,1,0
23737,4.0,3,166.0,contact_me,past_booker,15.0,3,1,0.6666666666666666,132.60000000000002,1,1,0
23738,1.0,3,43.0,contact_me,past_booker,4.0,34,61,,0.0,1,1,0
23752,2.0,3,62.0,contact_me,new,37.0,22,4,,0.0,1,1,0
23755,10.0,7,21.0,contact_me,new,14.0,13,83,3051.2166666666667,2851.3,1,1,0
23763,5.0,70,132.0,contact_me,new,0.0,8,5,4.016666666666668,24.83333333333333,1,1,1
23774,2.0,10,109.0,contact_me,past_booker,0.0,27,13,,0.0,1,1,0
23777,4.0,4,357.0,contact_me,new,32.0,43,4,8715.166666666668,0.05,1,1,0
23783,2.0,4,326.0,contact_me,new,31.0,8,4,,0.0,1,1,0
23792,1.0,79,435.0,contact_me,past_booker,0.0,178,18,496.00000000000006,0.35,1,1,0
23794,3.0,2,59.0,contact_me,past_booker,0.0,17,4,,0.0,1,1,0
23798,4.0,3,79.0,contact_me,new,20.0,27,3,,0.0,1,1,0
23810,1.0,8,204.0,contact_me,new,24.0,1,8,8.55,12.15,1,1,0
23814,1.0,7,91.0,contact_me,new,1.0,2,9,254.53333333333336,0.9333333333333332,1,1,0
23826,1.0,5,110.0,contact_me,new,1.0,201,6,3.850000000000001,1.0333333333333334,1,1,0
23828,8.0,16,89.0,contact_me,new,23.0,81,5,0.3,0.11666666666666667,1,1,1
23831,1.0,10,413.0,contact_me,new,9.0,87,7,0.016666666666666666,0.06666666666666668,1,1,0
23832,1.0,4,101.0,contact_me,new,3.0,19,6,,0.0,1,1,0
23844,1.0,9,169.0,contact_me,new,14.0,121,6,3.3666666666666667,0.15,1,1,0
23846,3.0,3,151.0,contact_me,new,0.0,37,5,,0.0,1,1,0
23849,7.0,7,53.0,contact_me,new,0.0,22,5,48.38333333333333,806.7666666666668,1,1,0
23856,1.0,5,211.0,contact_me,new,0.0,135,11,75.55,4090.2333333333336,1,1,0
23857,8.0,7,118.0,contact_me,new,8.0,155,8,8.100000000000001,64.18333333333334,1,1,0
23859,2.0,6,101.0,contact_me,past_booker,0.0,184,1,6519.6,1865.5166666666669,1,1,0
23860,3.0,3,347.0,contact_me,new,0.0,33,8,7.033333333333332,0.38333333333333336,1,1,0
23867,2.0,3,86.0,contact_me,new,4.0,50,3,46.71666666666667,1678.6,1,1,0
23874,2.0,5,136.0,contact_me,new,1.0,0,2,44.16666666666666,0.18333333333333326,1,1,0
23881,1.0,3,193.0,contact_me,new,6.0,19,29,,0.0,1,1,0
23885,1.0,8,686.0,contact_me,past_booker,14.0,6,9,,0.0,1,1,0
23888,4.0,2,171.0,contact_me,past_booker,3.0,65,8,,0.0,1,1,0
23896,10.0,2,142.0,contact_me,new,70.0,46,2,,0.0,1,1,0
23899,2.0,4,141.0,contact_me,past_booker,15.0,36,6,601.3666666666667,26.966666666666665,1,1,0
23901,1.0,4,193.0,contact_me,new,18.0,190,2,383.7166666666666,1536.1,1,1,0
23905,4.0,4,213.0,contact_me,new,0.0,44,7,,0.0,1,1,0
23914,1.0,9,153.0,contact_me,new,0.0,86,8,22.78333333333333,0.08333333333333333,1,1,1
23925,5.0,2,159.0,contact_me,new,4.0,197,8,,0.0,1,1,0
23926,1.0,3,195.0,contact_me,new,2.0,10,3,,0.0,1,1,0
23933,2.0,6,281.0,contact_me,new,8.0,3,2,,0.0,1,1,0
23934,2.0,4,112.0,contact_me,new,22.0,155,3,,0.0,1,1,0
23936,3.0,3,82.0,contact_me,past_booker,44.0,43,5,373.81666666666666,466.5,1,1,0
23939,5.0,6,69.0,contact_me,past_booker,0.0,71,4,0.3666666666666665,361.33333333333326,1,1,0
23940,1.0,18,391.0,contact_me,new,4.0,2,10,406.01666666666665,1059.3000000000004,1,1,0
23942,6.0,9,623.0,contact_me,new,0.0,46,9,32.50000000000001,107.85,1,1,0
23943,8.0,12,258.0,contact_me,past_booker,0.0,97,22,226.66666666666663,0.2500000000000001,1,1,0
23951,1.0,16,598.0,contact_me,new,0.0,46,17,23.266666666666666,3549.75,1,1,1
23952,2.0,4,99.0,contact_me,new,0.0,24,5,,0.0,1,1,0
23957,5.0,19,179.0,contact_me,new,0.0,124,4,,0.0,1,1,0
23961,1.0,4,307.0,contact_me,past_booker,1.0,96,30,280.15,6.916666666666668,1,1,0
23962,2.0,7,471.0,contact_me,new,0.0,65,3,12.383333333333333,12.15,1,1,0
23965,1.0,3,166.0,contact_me,new,0.0,66,1,27.85,1727.666666666667,1,1,0
23968,2.0,15,227.0,contact_me,new,20.0,104,4,917.1,0.18333333333333326,1,1,1
23969,5.0,2,129.0,contact_me,new,0.0,13,5,,0.0,1,1,0
23974,2.0,41,892.0,contact_me,past_booker,0.0,93,19,252.28333333333336,0.2333333333333333,1,1,1
23977,4.0,3,274.0,contact_me,new,12.0,61,2,1064.7500000000002,0.016666666666666666,1,1,0
23982,3.0,6,109.0,contact_me,new,3.0,65,2,1086.9666666666667,4108.783333333334,1,1,0
23983,3.0,32,111.0,contact_me,new,3.0,19,29,12.566666666666665,0.7333333333333333,1,1,0
23984,4.0,9,200.0,contact_me,new,1.0,57,3,0.0,31.350000000000005,1,1,0
23987,2.0,23,172.0,contact_me,new,10.0,107,4,82.5,0.26666666666666666,1,1,1
23990,1.0,24,161.0,contact_me,past_booker,1.0,8,5,,0.0,1,1,1
23993,2.0,2,87.0,contact_me,new,11.0,46,14,,0.0,1,1,0
23998,2.0,15,70.0,contact_me,new,72.0,27,7,,0.0,1,1,0
24001,2.0,11,240.0,contact_me,new,8.0,30,10,8.983333333333333,137.21666666666667,1,1,0
24002,2.0,4,94.0,contact_me,new,7.0,198,9,,0.0,1,1,0
